Gene_ID	Vegetative_Meristem_16-19Day	6-7_internode	7-8_internode	Juvenile_Leaf_Blade3	Leaf_Zone 1_Symmetrical	Leaf_Zone 2_Stomatal	Leaf_Zone 3_Growth	Mature_Leaf_8	Primary_Root_5Days	Root_Meristem_Zone_5Days	Root_Cortex_5Days	Root_Stelle_5Days	Root_Elongation_Zone_5Days	Secondary_Root_7-8_Days	Tassel	Anther_1.0mm	Anther_2.0mm	W23_Pollen	B73_Mature_Pollen	B73_Germ_Pollen	Female_Spikelet	Ear_Primordium_1mm	Ear_Primordium_2-4mm	Ear_Primordium_6-8mm	Silk_unpollinated	Endosperm_8_DAP	Endosperm_10_DAP	Endosperm_12_DAP	Endosperm Crown_27_DAP	Pericarp_Aleurone_27_DAP	Embryo_20_DAP	Embryo_38_DAP	Germ_Kernels_2_DAI
Zm00001d007819	18748.26664	8527.664601	8186.622435	1319.892775	8623.296782	9081.334895	9300.425445	3338.998586	8628.289113	27011.53628	5472.578651	8588.637094	18927.469	30383.88975	22082.57385	18626.23155	8763.758652	1629.421966	1822.836301	1794.524757	6955.226627	24478.54444	19718.87033	31006.17122	3838.122008	9959.094837	11482.89743	5059.097165	6747.511671	7779.345804	4003.396117	3875.265347	8059.722963
Zm00001d020980	0	0	0	0	9.231151522	13.64004918	0	0	0	105.9615745	0	0	39.30234445	0	50.83827183	0	0	0	0	0	0	0	0	26.0916092	0	0	12.46491998	0	0	0	0	0	16.52025693
Zm00001d040694	0	0	3.139831554	0	0	0	0	0	0	0	0	0	0	0	0	0	319.6787833	0	0	5.926306931	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d011016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.96734012	0	0	0	0	0	0	0
Zm00001d022432	8.984631402	0	8.599978879	0	42.45523563	29.26062487	63.27883877	0	0	13.48682722	0	11.03316735	0	0	36.57914179	4.305384642	0	0	0	0	9.007168737	6.519855219	13.40774861	10.42128047	113.3714617	14.76457733	4.21377012	0	0	8.341326969	41.89106894	0	0
Zm00001d002601	2363.818158	1666.260105	2690.39898	445.3326773	1901.912298	2529.571761	3525.277965	677.5927344	217.062427	1327.180168	137.7890305	158.6307267	1435.749384	186.185913	7338.64093	9622.862232	6662.456893	0	0	0	3654.757146	2472.941228	2636.414466	3914.837417	187.7816388	963.4755789	1039.418475	837.0855909	855.499711	311.8043808	1063.588584	872.5055929	196.628995
Zm00001d038667	0	0	0	0	18.07479204	7.433412869	4.6418743	0	0	20.59625702	0	0	6.547515214	0	0	0	0	0	0	0	0	3.555275713	5.55461631	0	0	3.511740618	3.427334455	0	0	0	10.47608211	0	0
Zm00001d008816	4.499358986	0	0	23.78464575	0	0	0	1.710556923	0	0	26.85865427	0	0	0	0	0	0	62.56167487	0	0	0	0	0	0	9.907811611	9.86727686	0	0	0	0	117.7984851	12.27304117	0
Zm00001d050187	141.3251732	220.1366249	184.4922431	24.00904016	486.5962555	307.7986687	265.6934862	81.50129308	29.98741612	339.8659207	343.9088044	60.51587706	136.2059588	0	578.5394474	93.52234151	76.8006843	0	29.54790717	0	83.77198306	173.1982642	210.3351455	215.5126393	87.54613181	401.3125464	495.9954317	746.4295154	138.7482096	525.4717236	291.8269199	61.05626474	517.882271
Zm00001d049324	0	10.96217535	5.239067593	0	29.46685007	2.809013959	2.009349904	0	0	0	0	0	0	0	0	0	0	0	0	0	5.356230052	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d040665	0	0	0	0	22.78722436	40.17426363	35.27703081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.4176582	0	7.755487696	0	2.451098974	0	0	0	0	7.488641861	0	0
Zm00001d032990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.339030189	0	0	0	0	0
Zm00001d006010	5935.925343	31343.47688	20807.44299	812.6561719	5628.655993	4897.230207	11622.8051	31.12154839	4673.807573	763.946763	4014.895172	11734.15352	5320.537394	3888.031567	0	0	0	0	0	0	5414.367671	1149.849901	2647.083135	2565.629813	18855.99568	931.6766627	873.7114985	219.248637	457.0862744	466.6182379	1019.886328	1111.070843	11918.41732
Zm00001d043900	3.607465639	0	4.838553189	7.276810176	16.93668138	9.382647913	26.15679648	0	6.621775003	2.341488533	12.20565839	5.210155811	6.036796871	0	0	15.32090368	31.54179438	0	0	0	19.40101743	8.036453401	11.02346234	14.0874918	10.28383854	47.12083454	24.39801752	3.190310792	0	13.1802564	17.8631118	26.24249352	12.08180691
Zm00001d041232	0	0	2.116947612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d021382	0	0	0	0	6.544707731	0	0	1.743932091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.31889475	0	0	0	0	0	0	0	0	0
Zm00001d036494	37.66528147	0	0	0	31.7512554	4.129876189	23.59381425	0	0	6.906737124	0	0	6.018741804	0	0	0	0	0	0	0	0	24.81076863	0	11.03006071	0	0	0	7.057894266	0	0	5.288878446	8.250086402	0
Zm00001d018787	15.36949555	0	0	0	0	2.228427488	0	0	0	0	19.44080748	0	0	0	8.305644713	0	0	0	0	0	0	0	6.606748182	6.001157649	0	3.956029044	0	0	0	12.489427	6.043265696	0	3.461816561
Zm00001d052928	120.3310158	470.0715898	421.5532382	0	99.27506377	177.8925343	248.1444559	0	197.4580332	47.65214881	163.5700308	75.53648713	72.64113467	43.62999727	32.38106225	30.40071642	91.35915821	0	0	0	343.2551415	91.75483444	68.40702508	58.98866249	170.2935068	146.7247558	163.4399812	83.78267388	88.34541135	19.38960861	182.6990474	41.31363575	11.5727216
Zm00001d008737	25.81728421	19.1717301	31.28241491	0	72.36402719	69.44395774	34.07740354	0	159.1977102	174.7220804	0	0	78.54584513	10.14327431	27.07916507	15.8258296	0	0	0	7.773815267	0	32.53420916	6.361101588	47.53339839	0	59.52513756	0	0	8.81975802	6.07255001	5.988657873	28.32824744	0
Zm00001d027887	0	0	0	0	0	0	5.286315058	0	12.90999029	0	410.7494265	267.8313969	0	10.29837024	0	0	16.12656589	0	0	0	38.02140237	0	0	0	373.5288009	103.3055891	131.3527056	7.726991276	0	26.19760032	0	0	0
Zm00001d030526	0	0	0	3.767538261	0	0	0	0	0	0	94.33446407	0	0	0	0	0	0	0	0	0	0	0	0	0	28.31761775	0	0	0	0	0	0	0	0
Zm00001d036131	489.2163235	290.0390753	385.652598	0	482.1386537	499.2863307	408.3912635	20.06909212	386.136887	1423.186232	145.5754267	195.1351702	1022.465829	528.962224	517.1314206	789.1450156	753.583246	4.338308257	0	0	275.0817145	609.5222493	591.3152729	699.2205663	95.58340537	413.1307693	557.3570941	694.0557411	0	0	294.0305752	0	3.021054771
Zm00001d022130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.172868228	0	0	0	18.38041718	0	0	0
Zm00001d025613	0	0	0	0	0	0	0	0	0	0	0	179.3280368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d043902	17.9692628	0	22.21465337	0	0	18.30995757	21.28848941	0	0	35.08557856	6.704429413	0	0	0	8.592946889	0	0	0	0	0	0	6.975607466	23.26650605	22.23731673	0	2.883725396	0	0	0	34.71352364	0	19.71693532	0
Zm00001d027888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.564070995	0	0	0	0
Zm00001d031168	9954.836471	16806.14361	28194.8514	1300.386888	12446.97448	13324.86323	13543.51737	1281.622315	6994.393779	13693.55208	16205.88715	8659.877931	10748.5491	23303.62005	40449.38646	8145.083979	5012.953909	1439.913359	1012.101344	766.9760125	22967.76314	27646.58405	24549.76647	19351.36089	14231.37784	12315.81538	12100.03815	23465.76631	39208.74052	31375.44188	23169.02989	35623.716	7963.138034
Zm00001d051422	0	0	0	0	123.2329745	11.84692048	0	0	69.83278497	0	6.839575566	39.67734041	0	0	84.70131877	41.75799264	50.70564467	0	0	0	0	0	0	0	0	12.51474573	0	0	0	0	0	0	0
Zm00001d023990	0	0	0	451.6403128	0	0	6.080467535	716.017269	0	0	0	0	6.245534974	0	0	0	0	1124.197244	783.4597397	194.712416	0	0	0	0	2.643555692	35.3415236	0	0	0	0	0	0	0
Zm00001d031323	15.23061457	0	30.76347622	0	55.79471101	124.8510611	45.38402769	3.135926079	21.87533023	17.47310972	0	12.42904639	0	5.071637154	47.38853887	61.16424734	0	0	0	10.5657834	0	62.44921566	120.0992011	71.44027707	24.57122362	254.6184947	61.87783953	228.9556933	0	0	110.2802273	0	0
Zm00001d046187	19.52331719	231.8967384	194.7121024	0	4.334610236	0	17.17650991	0	0	0	0	334.2251077	0	0	0	0	0	0	0	0	8.950873933	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d008736	434.2150962	262.5456855	444.4417133	91.70892687	150.1659177	322.7371008	348.8777944	573.0493618	478.6112444	238.2307183	236.9499321	280.0215601	115.0285171	497.7766629	74.00368399	991.7051199	1407.156169	418.1962026	303.0640129	281.45503	246.6546058	56.94177942	149.3426088	159.2685907	123.5456566	471.7425997	274.444909	373.2908288	328.8472381	232.2519529	222.2569349	123.7801383	183.5492986
Zm00001d031325	11.09470329	21.87227048	0	0	0	12.05647072	86.60387773	6403.202856	169.4519077	97.51222179	140.5168379	27.84561283	97.23633476	0	0	0	0	0	0	0	0	16.4548727	0	0	143.6603389	53.43705676	32.88859941	208.6046557	765.4315858	900.1808988	53.07307145	216.4409826	759.8003172
Zm00001d033558	30.07255047	66.59191998	40.26358474	0	41.04205492	5.704830902	15.17273478	33.54440114	159.6886384	24.48720121	339.8139335	141.1876828	84.14750375	190.5794973	93.73396172	136.5683523	232.277815	0	0	0	22.81403255	36.61826685	33.93138666	41.09218684	205.5131481	54.79900513	28.69160661	10.04735093	178.3375689	214.123048	207.5901922	274.0543379	307.1569865
Zm00001d010658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.116565	0	0	0	0	0	0	0	0
Zm00001d031326	185.1823273	105.3183985	77.78321574	0	444.7837007	580.5895662	525.6881113	1.644751119	160.5205597	1133.303402	40.10669144	61.73354673	736.2860118	195.2748343	587.4671727	172.3592444	112.6527315	0	0	0	58.16539699	413.7326351	277.4714145	388.0379177	0	389.7551132	628.738018	375.7946854	237.3401117	284.5394272	292.9329496	51.30116171	320.5136811
Zm00001d011595	0	0	0	0	0	6.400414181	34.42323691	0	0	4.81677641	0	0	11.19329645	0	0	0	0	0	18.50860055	0	0	23.04668233	0	0	0	34.57161426	0	0	0	0	0	0	0
Zm00001d031327	23.09639278	31.19679337	34.03997272	0	21.81054049	37.97494157	35.71740187	1.414575351	0	20.52390766	15.45285007	2.803290355	17.58703694	8.702877069	33.1734411	47.50099411	43.68454177	0	0	0	7.464281843	9.041752069	17.60102395	36.91984206	17.76822532	41.27027655	38.48367066	35.37955581	13.95589752	40.42574192	34.35870567	4.363442896	17.57843521
Zm00001d012178	75.11173389	23.94960907	74.22138164	712.9878507	3.679087114	7.593855146	29.13339538	801.9759585	0	0	0	0	0	0	0	14.84230347	98.57526109	0	0	0	0	0	17.89733667	31.14094597	0	0	0	0	0	9.103899683	22.15617179	0	0
Zm00001d042581	0	0	0	0	0	0	0	0	0	29.0996542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d033228	298.4822098	204.529177	332.9729903	158.782827	177.5403506	131.5923299	182.7181176	173.2743156	77.69786149	164.846862	166.8282844	85.55886126	223.9071268	112.8210576	155.2876303	388.5152822	106.5581715	224.3333211	477.7155144	466.0421405	366.298853	75.45167956	284.0845582	273.6932742	139.2557614	332.5249811	102.1523421	26.31767115	144.6438421	818.8687883	409.0331902	241.4530567	327.0712591
Zm00001d046318	0	0	0	0	0	0	0	9.085030739	0	0	1.339577889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.005216	0	0	0
Zm00001d018340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.06021614	12.59607768	0	0	0	0	0	0
Zm00001d010448	0	0	0	0	0	0	0	0	0	0	3.781532203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d039150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.83626865	0	0	0	0	0	0	0	0	0	0	0
Zm00001d010292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718382495	0	9.337549308	0	0	0	0	0
Zm00001d046319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30523.23771	33745.57062	27666.52215	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d031328	40.45877836	25.25799362	24.88195595	0	30.54193336	96.62196128	44.69774923	0	29.57917048	82.53224681	8.460351403	0	30.16115228	9.695322017	50.0608606	28.09942805	46.71145793	0	0	0	11.03579168	30.0272494	64.85163333	57.34762873	1.809576813	5.246855901	10.63475316	4.92934158	0	20.49436035	50.30829817	0	0
Zm00001d042582	0	0	0	0	15.20307593	35.4657271	62.9920165	0	0	0	0	0	16.76816783	0	0	0	0	0	0	0	0	0	0	0	0	28.75722519	52.80595302	0	0	0	15.6723977	0	0
Zm00001d018341	0	0	0	0	96.31451067	160.3637055	47.89180195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251.9340227	0	0	0
Zm00001d008422	0	18.25280871	0	0	6.636723806	3.507907385	9.118795008	30.92790285	37.57938775	12.55746146	0	0	0	0	8.716290624	4.367184422	9.654538204	0	0	16.46511431	0	9.920162487	38.2051691	8.790984748	5.737659766	3.756501132	0	18.40039174	109.670472	19.51171604	3.019806194	0	1.874054608
Zm00001d040757	400.559826	147.9068185	117.5469767	27.89717555	215.8699814	163.5035649	240.0756759	60.97558959	98.51895731	168.5687057	0	44.61019895	31.94713899	54.05273328	74.1544731	107.6331981	70.64534172	11.00802351	0	0	188.1579055	204.7223142	39.99323743	156.2474773	48.51087838	138.1145971	115.2803675	25.68863237	31.65578014	55.49451114	183.2359712	34.30533345	0
Zm00001d042306	1815.676658	1622.289585	646.7037222	51.50560608	1177.006356	1501.8605	1034.965637	113.9446354	1930.252952	4322.288735	1086.303677	1023.763373	3248.774938	645.6319845	928.7622185	190.2535111	117.1714053	18.91237394	24.04034398	107.8792445	577.2102384	1491.6242	1525.046706	1280.530578	526.0273111	1323.181914	3937.964704	1994.164615	125.4762701	290.5771643	754.5810381	199.4987518	885.0540598
Zm00001d006009	0	8.997257123	20.67165683	81.98438361	0	3.874464559	27.70117218	143.9979774	358.4996982	70.44270844	99.97747129	154.4643428	0	181.2825714	0	0	0	0	0	0	48.31951511	0	0	0	68.7799176	11.44765034	0	0	73.66439403	40.4454179	0	0	0
Zm00001d051498	1361.354951	630.3961547	1063.906761	51.23840416	1169.282353	1255.50697	1163.226968	157.7001759	896.7364602	1412.73282	307.5412576	465.9380897	940.034426	646.6080581	2126.350255	3143.835653	2177.133302	45.80604628	150.1741004	69.68281885	986.5215774	3608.907299	1729.824199	1297.738599	554.1604722	1529.432494	1770.742097	2262.43916	295.8908151	462.5887921	1609.907475	291.8156255	761.332828
Zm00001d021138	9.451521564	17.04844948	38.87499639	0	35.01120522	41.53279578	19.69013695	0	13.57497128	11.48274761	34.28528032	0	8.936716116	0	206.8407286	37.38021057	6.011150757	0	0	0	36.03193719	47.50333149	60.37105942	82.67514588	3.350155655	25.46012911	11.2249015	0	0	9.3344695	22.03946169	0	2.196321943
Zm00001d042308	2648.106703	2313.29217	2995.296345	27.41656321	4261.197201	5180.253394	4798.925367	745.4583341	2519.787222	6615.471649	4827.184424	4800.664784	5857.870935	2513.79436	8061.446582	8009.794635	4461.340712	591.838873	509.5702836	16.86461581	2400.031325	4431.504828	6993.190977	4289.825254	3478.170137	4067.097072	5086.84567	9425.503255	2021.948457	4355.516699	5337.847513	3270.278986	2373.332455
Zm00001d034705	0	188.8705921	46.89760125	11254.52295	16.57000485	28.16249556	29.35987837	11495.81819	0	0	0	0	0	0	0	0	36.71532063	0	0	0	0	0	0	0	155.6941548	0	0	0	33.87096752	0	0	0	0
Zm00001d008176	0	0	0	0	0	0	0	0	0	0	1.652301647	0	0	0	0	0	0	0	0	0	0	0	0	0	2.118528952	0.989215198	0	0	0	3.30478613	0	0	0
Zm00001d015484	121.3929568	86.21215608	53.33558957	367.2708081	74.01061891	55.9294312	75.15051632	459.5254148	35.18038293	118.8885972	17.33340287	16.77416017	55.63849342	0	89.69191935	83.77922931	127.5713912	3219.121461	1714.388175	1489.12757	0	33.85948669	43.42641254	91.41323443	0	47.75750213	36.31436489	10.2712445	0	5.268518998	157.1582497	0	4.629827839
Zm00001d030819	38.30503879	50.27870385	37.1421994	0	67.59943929	5.255223614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d031064	25.71337108	53.15633235	33.13387535	0	37.23237905	32.34436753	30.35823275	1.160677211	42.35685776	0	11.09317898	0	110.2617334	127.1803948	0	22.29477442	8.676958852	0	0	0	14.53456621	68.86199057	18.17408154	0	49.0764084	3.566374353	0	9.493695617	0	0	35.57460452	4.939014936	3.809156015
Zm00001d047951	258.6101052	301.4103433	426.0784588	326.0958676	427.8780912	350.9503284	321.5262493	276.8361435	307.7969862	126.6621681	300.8873202	261.6059206	118.4506444	68.30871531	199.8947227	77.77789001	44.69227001	0	0	0	283.1262695	176.3671151	81.70886051	176.6284334	358.3352095	400.1522363	195.6129568	143.040891	93.97235883	298.232285	261.3058661	245.0861982	499.9677436
Zm00001d042585	0	0	0	0	0	0	3.258485538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02331242	30.62650633	20.09435818	32.55822704	0	0
Zm00001d051174	0	0	0	81.07220943	0	0	0	32.47927942	894.4454197	0	2504.301399	1314.94594	443.3427792	456.7489031	0	0	0	0	0	0	38.82358552	0	0	0	3039.684701	46.01526309	0	0	0	48.63034156	6.937010524	0	0
Zm00001d018105	0	0	0	0	0	0	0	0	13.40179944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.895322901	0	0	0	0	0	0	9.376288672	3.615675075
Zm00001d013765	62.20403531	35.59514629	41.87846836	0	12.84525283	12.38020258	31.36867192	0	0	38.90480603	0	0	20.91436514	0	6.55289475	6.299970537	0	0	0	0	33.14589296	22.00660632	47.1681898	32.91485839	0	11.21735852	0	24.03412136	0	7.260608418	61.42183402	0	2.731265344
Zm00001d015976	0	0	0	794.7754555	0	0	0	725.6724003	32.04092487	0	0	0	0	0	0	0	0	0	0	0	0	19.57273389	0	16.64285367	0	13.40811772	0	0	0	2.96483324	16.70663368	36.88226725	0
Zm00001d051502	511.5489313	305.2178382	267.4963054	0	317.3354182	238.3387742	266.146696	38.19907367	151.4955448	174.5189961	103.5484064	75.43819485	156.1276078	238.1532151	127.7105319	67.57992376	106.0577241	0	0	0	225.8584159	215.0175645	136.0977501	259.2270923	101.3240794	123.9445068	59.43937823	97.92953721	0	102.0175337	576.1946713	172.1485387	63.46021145
Zm00001d029215	6.983210537	608.6411839	159.0710508	0	0	4.359481576	26.49212276	0	0	0	0	59.10508986	5.380521802	0	0	0	6.965274532	6688.84258	6259.385877	6765.386168	342.8121064	0	0	0	15.45492321	0.742339345	0	0	0	0	0	0	4.596968744
Zm00001d041708	21.40531236	0	7.327063127	0	12.13140328	30.45377608	2.991540033	0	9.616954405	30.70616065	0	0	5.844918242	0	5.495282887	8.520683311	0	0	0	0	11.98480048	0	2.679304322	29.39752439	0	3.9802493	8.130475569	0	0	4.492365662	5.702790126	0	4.177032941
Zm00001d051172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.49613493	0	0
Zm00001d051507	0	0	0	0	5.03475599	4.135522624	5.710783938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.471399924	0	0.772880477	0	7.727627013	0	0	0	0	0
Zm00001d001894	353.1670658	14.46669859	71.57226725	0	109.8539983	12.11782622	0	0	0	0	0	0	0	0	180.9164774	137.7800651	20.62576069	0	0	0	98.36510943	121.6969974	39.98265576	146.4153416	0	3.422034846	0	0	0	0	0	0	0
Zm00001d008230	104.6445296	447.1834013	391.7997754	244.6849935	511.8133491	680.5579496	1136.348609	1443.381301	0	0	0	0	0	0	136.4385332	43.66506917	106.7213858	0	0	0	167.4700465	0	0	12.70901137	449.7131279	3.484790626	0	12.29630231	14.35372384	126.6272112	398.9051406	23.42642319	9.697770401
Zm00001d007299	136.9837865	0	0	0	0	0	0	0	0	38.61455558	0	0	21.76474309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5571.272489	5513.700283	107.6314283	2046.036052	1182.813217
Zm00001d046388	85.13926054	36.65743993	49.29656806	0	71.11369206	209.2041525	68.91810031	0	18.24406421	184.3679156	8.486636713	0	39.60549976	16.75406503	71.01518097	144.6717072	175.5544034	0	13.95289607	23.101595	6.398025433	30.23030724	85.57910465	142.7035331	0	0	81.19228975	124.8292276	0	0	0	0	10.50780662
Zm00001d014178	0	0	0	2.838556224	0	8.678325489	11.42977463	3.426549501	0	0	3.540877226	0	0	0	0	0	0	0	0	0	15.56827664	0	0	0	0	0	0	0	0	3.935376628	0	0	0
Zm00001d032696	993.6438577	1112.177854	725.0750944	0	996.4594824	27.63984666	3.191288141	0	291.2797654	387.1330451	86.7540646	63.39867698	244.9486553	281.2014037	0	0	0	0	0	0	0	0	0	14.75892084	0	0	0	0	0	0	99.54755043	149.86689	11.03316657
Zm00001d042663	7.91443985	0	0	0	0	6.825926481	9.414742023	0	0	25.74330684	27.5639378	13.34984003	0	0	0	210.0089912	93.84533239	0	0	0	14.94603518	0	32.63737062	10.93839815	0	0	0	0	0	0	0	0	0
Zm00001d005945	0	0	0	0	0	0	7.18411404	0	291.6607082	0	13.63093362	0	51.16533047	114.2699796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.79385688	0	0
Zm00001d050501	107.4654034	65.41549835	71.37998219	0	35.5660327	5.770618464	0	4.630738445	53.71055947	17.82676108	24.29639377	20.59526603	6.810745188	27.97651351	0	64.65310424	68.8505967	0	14.63953307	21.21304051	61.48739258	0	30.08384227	83.33779803	0	37.26445194	0	0	0	6.892603772	56.04233376	0	0
Zm00001d023682	190.8135143	105.7946322	111.9030818	157.2830145	253.2101021	233.6819379	391.5311928	207.4678434	281.9630421	262.8690625	236.8529621	147.7247277	225.5522331	224.0649528	941.6591893	101.1909577	89.93523151	210.5767751	910.7199316	81.06792619	129.5402861	87.00632322	305.0414877	262.0965867	48.96112306	136.8450194	150.9052353	96.20352349	322.0498753	571.3079309	87.12424042	103.7909805	482.6163493
Zm00001d006342	109.2244005	82.30056536	54.2784538	32.15562291	150.1820541	187.0343405	174.7451876	209.7325216	200.4723156	140.5588855	157.706605	185.4977705	118.3494952	201.6461453	107.7946205	273.3333409	161.9975324	0	0	0	96.13479599	99.07128854	46.09812414	59.13528436	126.4532313	203.7309747	155.2895166	244.4076451	2069.157335	1229.210304	454.5835326	480.1193767	428.6312127
Zm00001d051163	8.586115045	8.469377108	35.29967711	0	0	0	21.43455502	0	59.92694475	38.00737045	100.4970219	134.5544403	99.31641019	0	0	0	0	0	0	0	0	0	0	0	2.70993033	6.344522903	0	0	0	16.49875048	0	0	0
Zm00001d016938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.125463552	23.38402683	0	0	0	0	0	0
Zm00001d041300	275.0758453	0	0	0	136.6712732	737.9990636	304.4766842	0	126.2551767	384.8531816	521.4311988	163.495279	687.611286	92.11373038	0	270.1045044	192.9431869	189.608884	294.5829143	251.2446757	483.1035554	876.0597452	121.7594964	363.8467554	0	670.7323173	910.44488	0	750.0585348	324.072863	393.5518297	278.944588	901.6723749
Zm00001d011174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.39974073	0	0	0	4.470399668	0	0	0	2.081454953	0	0	0
Zm00001d022491	0	2.252876599	0	0	1.238887377	4.048697252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.696621062	0	0	0	0	0	0	0	0	1.025418499
Zm00001d042664	2498.078814	5039.414877	4018.220846	521.7806588	3325.608022	3851.077478	5267.806896	775.2348719	4532.821567	861.5639557	7594.34539	5992.628466	1840.171287	6001.41052	1944.909984	1175.306626	511.802555	0	0	0	2210.873936	2450.390495	2732.830031	1583.718012	8955.637519	10873.43874	10261.25853	9138.963717	416.5649426	1877.559675	2596.211311	576.541658	541.1012916
Zm00001d011178	0	20.57422932	0	749.2408085	9.943191938	8.167286616	90.01928564	274.6212757	0	33.26779886	5.099038415	14.79011972	48.39581859	0	0	135.1066819	429.5776449	58.6539191	148.3486847	489.0177839	19.93562368	0	15.58150646	3.999953197	33.79679922	29.46921293	24.54413706	120.4789837	496.6158625	162.9404314	81.13353141	8.607681483	16.71696906
Zm00001d005944	0	0	0	0	0	0	0	0	21.6359355	0	9.950581546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.714409094	0	0	68.2950955	5.371300813	0	0	0
Zm00001d022490	1110.605556	773.5152873	1115.677116	54.99801195	807.3375506	398.2890787	613.8542311	552.8337306	734.3013204	457.2162097	1236.221508	796.4365896	404.9494816	331.5965395	499.45422	1032.385577	751.2792392	95.42226927	139.1376745	9.412808824	1349.9573	731.7466995	901.192039	1423.266054	717.4382699	1941.451039	1231.306476	581.4146766	603.3702716	2745.449573	1456.246762	2860.43824	3711.513678
Zm00001d004466	238.2692233	256.538877	289.8868888	54.36734549	283.8322429	235.6344357	300.5754722	55.46106525	375.9813772	217.2606519	185.1435695	349.2509525	265.6451894	173.1176883	58.6676314	133.0695811	4.574123813	49.53164859	242.6273357	189.4155321	315.5986069	92.33424203	221.2984458	233.4352472	169.6638639	489.3726905	595.4030543	519.8252683	36.42858193	85.76116279	281.5553434	17.85777076	27.13766654
Zm00001d006335	0	0	0	0	0	0	0	0	0	3.735070369	0	3.915031691	12.01274896	0	0	0	0	3.10349566	3.771034351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d021842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.25784526	11.46677416	0	0	0	0	0	0
Zm00001d021841	0	0	0	107.8009505	0	0	0	125.4760852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d006344	121.1974256	10.05322649	57.64748454	28.91664686	178.8600913	210.0478202	204.1720579	56.69363492	82.60305742	231.4752669	9.901504934	24.91848371	126.2300119	41.78170887	233.6760238	118.1045677	99.04474129	0	0	0	168.0067386	126.6937521	120.161833	153.3130915	24.99864206	107.7558702	121.8033668	143.8816595	95.85260593	83.96262819	166.2343547	33.10034133	50.56916448
Zm00001d033478	287.4222743	979.3631811	706.6483045	83.93885603	218.4797074	204.3056589	492.5841803	592.3535332	223.7454805	58.94833553	24.5080742	1153.623802	73.8271208	256.0592752	0	0	36.0949251	0	0	0	512.4717025	0	44.88306225	32.24936164	223.8470599	0	0	0	0	0	0	0	207.8046696
Zm00001d017178	0	0	0	43.28931033	0	0	0	28.60590259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
